ds,y,precip,min_temp,max_temp,avg_temp,temp_80,temp_26,month,season,temp_low,temp_high
2017-02-10,148682.94,0.0043,17.2,32.08,25.04875,0,1,2,0,0,0
2017-02-11,131064.62400000001,0.0118,28.63,43.56,37.175000000000004,0,0,2,0,0,0
2017-02-12,131673.825,0.3426,31.74,37.89,33.89416666666667,0,0,2,0,0,0
2017-02-13,144363.74899999998,0.0262,29.62,37.5,34.30416666666666,0,0,2,0,0,0
2017-02-14,143333.23299999995,0.0,27.22,39.92,33.53583333333333,0,0,2,0,0,0
2017-02-15,140120.74000000002,0.0168,32.94,46.13,38.64958333333333,0,0,2,0,0,0
2017-02-16,143075.43300000002,0.0,28.1,36.76,32.58791666666667,0,0,2,0,0,0
2017-02-17,142390.958,0.0,26.54,41.24,33.31041666666667,0,0,2,0,0,0
2017-02-18,124031.43200000002,0.0,31.8,60.13,45.47,0,0,2,0,0,1
2017-02-19,116558.509,0.0,48.0,63.6,55.00541666666667,0,0,2,0,0,1
2017-02-20,123517.25100000002,0.0,38.68,52.9,47.41,0,0,2,0,0,1
2017-02-21,134274.483,0.0,32.3,47.65,40.66416666666667,0,0,2,0,0,0
2017-02-22,133537.808,0.0028,40.95,57.32,47.87833333333334,0,0,2,0,0,1
2017-02-23,131479.53200000004,0.0,41.91,63.12,51.89916666666665,0,0,2,0,0,1
2017-02-24,129983.34300000001,0.0,50.79,69.66,59.36000000000001,0,0,2,0,0,1
2017-02-25,118677.015,0.014900000000000002,47.16,62.85,56.1625,0,0,2,0,0,1
2017-02-26,118508.15,0.0,35.9,47.08,39.81333333333334,0,0,2,0,0,0
2017-02-27,134718.52599999998,0.0,32.65,53.02,43.15625,0,0,2,0,0,0
2017-02-28,132930.88299999997,0.0071,42.26,58.55,50.14541666666668,0,0,2,0,0,1
2017-03-01,133524.766,0.0399,52.31,64.98,58.31333333333334,0,0,3,1,0,1
2017-03-02,132241.24400000004,0.0,36.83,62.71,47.04416666666666,0,0,3,1,0,0
2017-03-03,138154.71500000003,0.0,27.34,39.34,33.60625,0,0,3,1,0,0
2017-03-04,134973.267,0.0,17.95,30.44,24.68166666666667,0,1,3,1,1,0
2017-03-05,134406.64200000002,0.0,14.47,35.82,24.73166666666667,0,1,3,1,1,0
2017-03-06,141988.65800000002,0.0,23.39,45.03,34.532500000000006,0,0,3,1,0,0
2017-03-07,137012.68200000003,0.16930000000000003,40.32,52.21,46.52708333333334,0,0,3,1,0,0
2017-03-08,132534.941,0.0158,47.42,60.39,53.74749999999998,0,0,3,1,0,1
2017-03-09,130962.26699999998,0.002,46.89,61.55,53.57125000000001,0,0,3,1,0,1
2017-03-10,138473.91,0.09910000000000002,27.02,47.44,36.03666666666667,0,0,3,1,0,0
2017-03-11,136554.992,0.0,17.8,28.73,23.519583333333333,0,1,3,1,1,0
2017-03-12,135053.27300000002,0.0,18.46,30.44,24.60875,0,1,3,1,1,0
2017-03-13,147323.55000000002,0.009000000000000001,18.39,34.81,27.09208333333333,0,0,3,1,1,0
2017-03-14,140258.15600000002,1.9402,25.64,33.1,29.890416666666667,0,0,3,1,1,0
2017-03-15,151081.73200000002,0.007,19.21,26.69,23.34875,0,1,3,1,1,0
2017-03-16,148027.54299999998,0.0,23.53,38.17,30.489583333333332,0,0,3,1,1,0
2017-03-17,142456.413,0.0,29.33,45.21,36.31666666666667,0,0,3,1,0,0
2017-03-18,130916.50699999998,0.009000000000000001,33.35,38.98,35.47624999999999,0,0,3,1,0,0
2017-03-19,125422.10100000001,0.0,33.36,45.24,38.69541666666667,0,0,3,1,0,0
2017-03-20,136531.315,0.0,32.17,49.59,41.22958333333333,0,0,3,1,0,0
2017-03-21,133259.94999999998,0.0,40.02,56.85,47.498333333333335,0,0,3,1,0,0
2017-03-22,137709.867,0.0,26.44,50.58,36.75708333333334,0,0,3,1,0,0
2017-03-23,141331.23300000004,0.0,21.93,41.92,31.502083333333335,0,0,3,1,1,0
2017-03-24,136549.783,0.0067,33.83,53.69,43.79124999999999,0,0,3,1,0,0
2017-03-25,120618.99100000002,0.0059,43.81,59.73,51.53249999999999,0,0,3,1,0,0
2017-03-26,121807.59899999997,0.013099999999999999,38.66,43.72,40.550000000000004,0,0,3,1,0,0
2017-03-27,134948.991,0.14270000000000002,37.76,52.94,44.23708333333334,0,0,3,1,0,0
2017-03-28,135493.84000000003,0.35660000000000003,42.39,47.23,44.430416666666666,0,0,3,1,0,0
2017-03-29,132021.14200000002,0.0,43.04,57.82,48.614583333333336,0,0,3,1,0,0
2017-03-30,132519.785,0.03,35.78,51.98,43.63958333333334,0,0,3,1,0,0
2017-03-31,137069.34900000002,0.6361,38.08,43.91,39.91416666666667,0,0,3,1,0,0
2017-04-01,124457.92399999998,0.0,36.69,46.63,41.34416666666666,0,0,4,1,0,0
2017-04-02,117215.174,0.0,39.89,62.33,49.812916666666666,0,0,4,1,0,0
2017-04-03,129215.0,0.012,43.47,61.71,52.98333333333334,0,0,4,1,0,0
2017-04-04,131394.018,0.586,47.04,51.64,49.42625,0,0,4,1,0,0
2017-04-05,129895.024,0.0,45.06,62.12,50.9725,0,0,4,1,0,0
2017-04-06,133690.102,0.6349999999999999,40.59,49.99,44.49875000000001,0,0,4,1,0,0
2017-04-07,131891.975,0.0033,39.76,49.8,45.712916666666665,0,0,4,1,0,0
2017-04-08,118850.04,0.0,36.77,56.11,46.414583333333326,0,0,4,1,0,0
2017-04-09,113870.466,0.0,41.29,65.81,52.26375000000001,0,0,4,1,0,0
2017-04-10,128286.59199999998,0.0,47.75,74.44,60.68749999999999,0,0,4,1,0,0
2017-04-11,130718.42499999999,0.0,54.67,79.84,65.30833333333334,0,0,4,1,0,1
2017-04-12,131746.35,0.0334,55.77,73.5,63.060833333333335,0,0,4,1,0,0
2017-04-13,125733.20800000001,0.0,46.37,64.99,55.56208333333333,0,0,4,1,0,0
2017-04-14,121915.38599999998,0.0,44.5,66.25,54.634166666666665,0,0,4,1,0,0
2017-04-15,112893.98399999998,0.0,45.64,64.71,55.474583333333335,0,0,4,1,0,0
2017-04-16,116239.66200000003,0.0237,57.48,86.22,70.8625,0,0,4,1,0,1
2017-04-17,132252.00100000002,0.0,57.77,73.65,66.53624999999998,0,0,4,1,0,1
2017-04-18,126311.55399999997,0.0,48.48,66.39,55.805,0,0,4,1,0,0
2017-04-19,127471.033,0.0,45.9,56.49,49.98250000000001,0,0,4,1,0,0
2017-04-20,128421.91799999999,0.054900000000000004,50.12,67.44,56.52125,0,0,4,1,0,0
2017-04-21,127981.13299999999,0.1399,50.17,56.26,52.47041666666667,0,0,4,1,0,0
2017-04-22,116501.28900000002,0.0779,49.53,56.91,52.68833333333334,0,0,4,1,0,0
2017-04-23,112044.541,0.0,45.06,66.9,54.02791666666667,0,0,4,1,0,0
2017-04-24,126645.483,0.0389,45.34,61.86,53.207916666666655,0,0,4,1,0,0
2017-04-25,129559.374,0.39530000000000004,50.36,54.89,52.29916666666667,0,0,4,1,0,0
2017-04-26,129769.71100000001,0.0231,53.41,60.98,57.06166666666666,0,0,4,1,0,0
2017-04-27,130690.63000000002,0.0091,56.59,68.68,61.0725,0,0,4,1,0,0
2017-04-28,135575.902,0.0044,56.79,82.38,67.77791666666667,0,0,4,1,0,1
2017-04-29,131211.435,0.0784,63.36,82.63,71.93749999999999,0,0,4,1,0,1
2017-04-30,116542.908,0.003,51.94,64.56,58.24541666666667,0,0,4,1,0,0
2017-05-01,130013.55800000002,0.0,50.39,73.05,60.300833333333316,0,0,5,1,0,0
2017-05-02,136750.801,0.009000000000000001,59.82,74.4,67.53791666666666,0,0,5,1,0,1
2017-05-03,128511.084,0.0,52.71,65.3,59.41333333333335,0,0,5,1,0,0
2017-05-04,125656.91600000003,0.003,46.49,65.1,54.87708333333333,0,0,5,1,0,0
2017-05-05,128607.34800000001,1.2234000000000003,51.87,63.11,55.72083333333333,0,0,5,1,0,0
2017-05-06,116408.676,0.0403,53.7,65.4,60.059583333333336,0,0,5,1,0,0
2017-05-07,112039.58300000001,0.0417,47.65,56.15,52.448333333333345,0,0,5,1,0,0
2017-05-08,125863.77500000002,0.0,44.97,59.09,52.05083333333334,0,0,5,1,0,0
2017-05-09,126579.675,0.0,45.66,62.59,53.74875,0,0,5,1,0,0
2017-05-10,126270.747,0.009000000000000001,48.44,64.22,55.293749999999996,0,0,5,1,0,0
2017-05-11,125537.23400000001,0.003,47.32,63.51,54.94583333333335,0,0,5,1,0,0
2017-05-12,125625.284,0.0,47.9,63.99,54.80583333333333,0,0,5,1,0,0
2017-05-13,116635.033,0.8039000000000002,46.16,52.89,50.26541666666666,0,0,5,1,1,0
2017-05-14,111709.02399999999,0.011,46.85,66.34,56.197916666666664,0,0,5,1,0,0
2017-05-15,126401.52399999999,0.0,51.39,67.52,59.66041666666666,0,0,5,1,0,0
2017-05-16,132331.42700000003,0.0,54.74,78.23,67.05916666666666,0,0,5,1,0,0
2017-05-17,151439.12900000002,0.006999999999999999,60.66,88.81,75.40708333333333,0,0,5,1,0,1
2017-05-18,180231.04100000003,0.0,72.8,93.34,82.57624999999999,1,0,5,1,0,1
2017-05-19,190803.87200000003,0.0,68.84,91.27,81.32249999999999,1,0,5,1,0,1
2017-05-20,130236.40800000001,0.0584,56.42,67.63,61.365416666666654,0,0,5,1,0,0
2017-05-21,116088.01599999997,0.0,52.75,69.25,60.31666666666666,0,0,5,1,0,0
2017-05-22,132172.77599999998,0.2778,55.35,61.98,58.67666666666667,0,0,5,1,0,0
2017-05-23,132295.05,0.008,58.13,71.6,63.97333333333335,0,0,5,1,0,0
2017-05-24,132254.601,0.0391,58.46,70.6,62.63416666666665,0,0,5,1,0,0
2017-05-25,130393.449,0.281,56.27,59.23,57.70666666666667,0,0,5,1,0,0
2017-05-26,131158.2,0.0329,56.56,73.97,64.99291666666667,0,0,5,1,0,0
2017-05-27,118872.18299999999,0.0,58.93,72.57,65.79708333333333,0,0,5,1,0,0
2017-05-28,114432.53199999999,0.01,58.74,72.47,64.11083333333333,0,0,5,1,0,0
2017-05-29,114856.19200000001,0.055500000000000015,56.67,60.31,57.970833333333324,0,0,5,1,0,0
2017-05-30,127927.61800000002,0.049100000000000005,55.49,60.66,57.94458333333335,0,0,5,1,1,0
2017-05-31,134717.177,0.0362,58.33,75.15,65.39833333333333,0,0,5,1,0,0
2017-06-01,140794.367,0.1003,59.9,79.07,69.43958333333333,0,0,6,2,0,0
2017-06-02,137778.1,0.0,57.16,75.8,67.07291666666666,0,0,6,2,0,0
2017-06-03,120157.79100000001,0.0393,55.18,74.13,64.83541666666667,0,0,6,2,0,0
2017-06-04,117558.75200000001,0.10120000000000001,56.04,73.55,63.78124999999997,0,0,6,2,0,0
2017-06-05,135889.376,0.1127,59.37,69.82,63.95416666666666,0,0,6,2,0,0
2017-06-06,129336.59099999999,0.0262,53.17,60.7,56.64041666666665,0,0,6,2,1,0
2017-06-07,128258.67999999998,0.0,51.27,69.1,60.29708333333334,0,0,6,2,0,0
2017-06-08,130532.318,0.0,54.73,71.67,62.78833333333333,0,0,6,2,0,0
2017-06-09,136001.242,0.0,53.96,81.03,69.05125,0,0,6,2,0,0
2017-06-10,138337.657,0.007,63.57,85.28,75.74958333333333,0,0,6,2,0,0
2017-06-11,159008.77500000002,0.0,69.67,91.5,81.6,1,0,6,2,0,1
2017-06-12,199863.49899999995,0.0,73.45,94.3,84.27166666666666,1,0,6,2,0,1
2017-06-13,213562.23600000003,0.0132,75.75,95.82,85.1925,1,0,6,2,0,1
2017-06-14,188958.758,0.06570000000000001,65.94,82.34,74.80916666666667,0,0,6,2,0,0
2017-06-15,160007.56800000003,0.006,61.35,78.81,68.54166666666666,0,0,6,2,0,0
2017-06-16,148843.874,0.0021,60.01,67.59,64.2275,0,0,6,2,0,0
2017-06-17,137943.01499999998,0.3611,65.41,75.63,69.485,0,0,6,2,0,0
2017-06-18,154354.999,0.0135,68.58,82.97,75.38875,0,0,6,2,0,0
2017-06-19,188903.601,0.4641,70.57,86.56,78.35333333333332,0,0,6,2,0,0
2017-06-20,178044.95899999997,0.0335,69.94,85.01,76.83749999999999,0,0,6,2,0,0
2017-06-21,179391.10799999995,0.0052,68.48,85.48,76.81166666666667,0,0,6,2,0,0
2017-06-22,178046.92399999997,0.004,64.76,84.62,75.08041666666665,0,0,6,2,0,0
2017-06-23,194735.92599999998,0.025199999999999997,72.36,83.49,78.16625000000002,0,0,6,2,0,0
2017-06-24,171300.778,0.4112,70.56,86.06,77.66041666666668,0,0,6,2,0,0
2017-06-25,158148.927,0.012400000000000001,67.12,82.91,74.40916666666668,0,0,6,2,0,0
2017-06-26,163784.76699999996,0.006,62.96,79.83,71.30333333333333,0,0,6,2,0,0
2017-06-27,158494.33399999997,0.35030000000000006,61.73,78.53,68.96875000000001,0,0,6,2,0,0
2017-06-28,154514.43199999997,0.0,58.87,80.3,69.9025,0,0,6,2,0,0
2017-06-29,166068.785,0.003,64.9,84.99,74.58583333333334,0,0,6,2,0,0
2017-06-30,181930.91000000006,0.0023,70.91,89.96,79.67333333333333,0,0,6,2,0,0
2017-07-01,167727.89100000003,0.011999999999999999,71.16,82.27,76.3025,0,0,7,2,0,0
2017-07-02,164529.89299999995,0.0092,70.79,90.9,79.89458333333333,0,0,7,2,0,0
2017-07-03,184752.93499999997,0.019799999999999998,70.45,89.91,79.86125,0,0,7,2,0,0
2017-07-04,159836.057,0.013900000000000001,68.27,87.8,77.16083333333333,0,0,7,2,0,0
2017-07-05,177945.266,0.0159,67.89,85.41,76.01958333333336,0,0,7,2,0,0
2017-07-06,168519.37300000002,0.0322,68.04,80.41,73.28625000000001,0,0,7,2,0,0
2017-07-07,170219.55000000002,0.773,67.97,78.07,71.52916666666665,0,0,7,2,0,0
2017-07-08,162505.67599999998,0.0111,67.61,83.84,75.15916666666666,0,0,7,2,0,0
2017-07-09,151353.794,0.003,65.64,85.04,75.06624999999998,0,0,7,2,0,0
2017-07-10,178556.06199999998,0.018199999999999997,65.37,84.16,75.51375,0,0,7,2,0,0
2017-07-11,194593.65800000005,0.0,71.4,84.87,78.38125000000001,0,0,7,2,0,0
2017-07-12,206199.07299999997,0.002,72.83,91.16,80.82916666666667,1,0,7,2,0,0
2017-07-13,213558.54099999997,0.010700000000000001,73.38,92.72,82.52291666666667,1,0,7,2,0,0
2017-07-14,169137.19199999998,0.2222,65.6,72.17,69.70208333333333,0,0,7,2,0,0
2017-07-15,156467.64700000003,0.002,69.85,84.46,75.58458333333331,0,0,7,2,0,0
2017-07-16,159799.09199999998,0.0249,69.07,87.33,76.83999999999999,0,0,7,2,0,0
2017-07-17,192642.994,0.002,72.18,86.78,78.33874999999999,0,0,7,2,0,0
2017-07-18,200373.78799999997,0.0,74.4,89.03,80.22208333333333,1,0,7,2,0,0
2017-07-19,211692.385,0.0,73.55,94.31,84.1745833333333,1,0,7,2,0,0
2017-07-20,220387.415,0.011,73.95,94.73,84.50124999999998,1,0,7,2,0,0
2017-07-21,212789.791,0.002,73.77,93.64,83.76875,1,0,7,2,0,0
2017-07-22,193143.92700000003,0.1962,73.02,90.35,81.38291666666667,1,0,7,2,0,0
2017-07-23,170353.94299999997,0.08559999999999998,71.63,80.75,75.56791666666666,0,0,7,2,0,0
2017-07-24,164833.05800000002,0.14780000000000001,66.54,73.85,70.47875,0,0,7,2,0,0
2017-07-25,148062.495,0.0,63.25,76.05,68.98875,0,0,7,2,0,0
2017-07-26,152019.31699999998,0.0,67.25,83.58,74.78041666666667,0,0,7,2,0,0
2017-07-27,160791.82399999996,0.004,65.74,80.13,73.0525,0,0,7,2,0,0
2017-07-28,176138.31,0.002,68.74,82.8,74.90958333333333,0,0,7,2,0,0
2017-07-29,142115.28199999998,0.006,62.46,74.65,68.79708333333335,0,0,7,2,0,0
2017-07-30,137120.568,0.0,59.32,80.5,70.28041666666667,0,0,7,2,0,0
2017-07-31,171509.293,0.0591,63.68,86.85,74.89416666666665,0,0,7,2,0,0
2017-08-01,188135.075,0.3011,68.17,88.32,78.22541666666667,0,0,8,2,0,0
2017-08-02,187386.86700000003,0.17090000000000002,71.49,85.7,76.76541666666667,0,0,8,2,0,0
2017-08-03,184146.76100000003,0.0303,67.86,84.04,75.48958333333333,0,0,8,2,0,0
2017-08-04,185532.775,0.0889,72.82,81.13,76.32416666666668,0,0,8,2,0,0
2017-08-05,159779.92299999998,0.1351,68.05,80.39,74.17291666666668,0,0,8,2,0,0
2017-08-06,136856.677,0.0,60.96,78.62,70.12916666666666,0,0,8,2,0,0
2017-08-07,153555.69999999998,0.5095999999999999,65.66,70.86,68.20375,0,0,8,2,0,0
2017-08-08,155319.025,0.0,66.17,79.24,71.03916666666667,0,0,8,2,0,0
2017-08-09,163466.692,1.1407,63.79,84.61,73.85249999999998,0,0,8,2,0,0
